task_id,iamfloc,pve_id,wo_id,title,project_manager,project_manager_phone,status,project_type,resident_engineer,address_street,street_from,street_to,council_district,community_planning_area,funclass,length,width,date_moratorium,date_start,date_end,paving_miles,pci_16,pci23,days_to_inspection,years_to_inspection,pci_before,pci_after_repair,pci_degradation,degradation_per_year,years_until_threshold
141572,SS-019800-PV1,924446,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,NEW SALEM ST,PARKDALE AV,NEW SALEM CR,6,MIRA MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,293,40.0,2018-09-20,2018-09-20,2018-09-20,0.0554924242424242,67.23,100.0,1715,4.695414099931554,77.75116785431513,77.75116785431513,-22.248832145684872,-4.738417458432303,500.0
141583,SS-003862-PV1,911124,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BEECH ST,BANCROFT ST,33RD ST,3,GREATER GOLDEN HILL,RES RESIDENTIAL LOCAL STREET,281,40.0,2018-09-21,2018-09-21,2018-09-21,0.0532196969696969,98.15,85.44,1714,4.692676249144422,94.06428345209818,94.06428345209818,8.624283452098183,1.837817695961996,2.720618052043936
141578,SS-020109-PV1,913872,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,NORTH PARK WY,32ND ST,BANCROFT ST,3,NORTH PARK,CL 2 LANE COLLECTOR,333,33.0,2018-09-21,2018-09-21,2018-09-21,0.0630681818181818,90.69,57.94,1714,4.692676249144422,80.162288202692,80.162288202692,22.222288202692,4.735525534441804,1.0558490211138458
141579,SS-020108-PV1,913871,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,NORTH PARK WY,HERMAN AV,32ND ST,3,NORTH PARK,CL 2 LANE SUB-COLLECTOR,331,40.0,2018-09-21,2018-09-21,2018-09-21,0.0626893939393939,86.14,54.27,1714,4.692676249144422,75.89517022961203,75.89517022961203,21.62517022961203,4.608280878859857,1.0850033084869295
141580,SS-020107-PV1,913870,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,NORTH PARK WY,31ST ST,HERMAN AV,3,NORTH PARK,CL 2 LANE SUB-COLLECTOR,328,40.0,2018-09-21,2018-09-21,2018-09-21,0.0621212121212121,81.74,34.25,1714,4.692676249144422,66.47401425178147,66.47401425178147,32.22401425178147,6.866873515439429,0.7281334058007675
141582,SS-006761-PV1,911095,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CEDAR ST,31ST ST,EDGEMONT ST,3,GREATER GOLDEN HILL,CL 2 LANE SUB-COLLECTOR,298,40.0,2018-09-21,2018-09-21,2018-09-21,0.0564393939393939,97.0,71.12,1714,4.692676249144422,88.68069675376088,88.68069675376088,17.56069675376088,3.7421496437054613,1.3361304266413623
141581,SS-006758-PV1,911089,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CEDAR ST,GROVE ST,31ST ST,3,GREATER GOLDEN HILL,CL 2 LANE SUB-COLLECTOR,266,40.0,2018-09-21,2018-09-21,2018-09-21,0.0503787878787878,97.0,93.9,1714,4.692676249144422,96.00348376880443,96.00348376880443,2.1034837688044234,0.44824821852731367,11.154534013380198
141585,SS-008748-PV1,911043,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DATE ST,28TH ST,GRANADA AV,3,GREATER GOLDEN HILL,RES RESIDENTIAL LOCAL STREET,288,38.0,2018-09-21,2018-09-21,2018-09-21,0.0545454545454545,24.53,61.1,1714,4.692676249144422,36.285676959619956,36.28567695961995,-24.814323040380053,-5.287883016627079,500.0
141584,SS-003863-PV1,911125,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BEECH ST,33RD ST,FELTON ST,3,GREATER GOLDEN HILL,RES RESIDENTIAL LOCAL STREET,278,40.0,2018-09-21,2018-09-21,2018-09-21,0.0526515151515151,96.0,88.4,1714,4.692676249144422,93.556927949327,93.556927949327,5.156927949326999,1.0989311163895485,4.5498757159840055
141587,SS-018710-PV1,927338,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,MOHAWK ST,67TH ST,68TH ST,9,COLLEGE AREA,RES RESIDENTIAL LOCAL STREET,673,36.0,2018-09-24,2018-09-24,2018-09-24,0.1274621212121212,15.68,97.8,1711,4.684462696783025,42.175566112430715,42.175566112430715,-55.62443388756928,-11.874239904988125,500.0
141586,SS-018709-PV1,927336,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,MOHAWK ST,68TH ST,69TH ST,9,COLLEGE AREA,RES RESIDENTIAL LOCAL STREET,685,36.0,2018-09-24,2018-09-24,2018-09-24,0.1297348484848484,22.73,95.0,1711,4.684462696783025,46.04751781472684,46.047517814726845,-48.952482185273155,-10.449967339667458,500.0
141590,SS-006115-PV1,906622,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,CANFORERO TR,GUISANTE TR,END,7,TIERRASANTA,RES CUL DE SAC,151,24.0,2018-09-25,2018-09-25,2018-09-25,0.0285984848484848,18.0,70.36,1710,4.681724845995893,34.91439429928741,34.91439429928741,-35.44560570071259,-7.571057007125892,500.0
141591,SS-006114-PV1,906621,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,CANFORERO TR,APPLE TREE DR,GUISANTE TR,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,139,24.0,2018-09-25,2018-09-25,2018-09-25,0.0263257575757575,0.0,90.8,1710,4.681724845995893,29.332066508313538,29.332066508313538,-61.46793349168646,-13.12933491686461,500.0
141589,SS-002518-PV1,906447,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,ANTIGUA BL,OUTLOOK PT,RANETA LN,7,TIERRASANTA,CL 2 LANE SUB-COLLECTOR,370,64.0,2018-09-25,2018-09-25,2018-09-25,0.1401515151515151,13.97,100.0,1710,4.681724845995893,41.76116389548694,41.76116389548694,-58.23883610451306,-12.439611045130642,500.0
141593,SS-002519-PV1,906456,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,ANTIGUA BL,REPECHO DR,EDGE PARK WY,7,TIERRASANTA,CL 2 LANE SUB-COLLECTOR,131,64.0,2018-09-25,2018-09-25,2018-09-25,0.0496212121212121,46.0,100.0,1710,4.681724845995893,63.44418052256532,63.444180522565325,-36.555819477434675,-7.808194774346793,500.0
141600,SS-002530-PV1,912839,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,ANTIGUA BL,APPLE TREE DR,REPECHO DR,7,TIERRASANTA,CL 2 LANE SUB-COLLECTOR,576,64.0,2018-09-25,2018-09-25,2018-09-25,0.2181818181818181,64.3,99.01,1710,4.681724845995893,75.51273159144893,75.51273159144893,-23.49726840855108,-5.018934085510692,500.0
141592,SS-002517-PV1,906369,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,ANTIGUA BL,RANETA LN,CLAIREMONT MESA BL,7,TIERRASANTA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,323,64.0,2018-09-25,2018-09-25,2018-09-25,0.1223484848484848,82.97,97.0,1710,4.681724845995893,87.50225653206651,87.50225653206651,-9.49774346793349,-2.0286846793349165,500.0
141594,SS-002520-PV1,906468,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,ANTIGUA BL,OAKLEAF PT,OUTLOOK PT,7,TIERRASANTA,CL 2 LANE SUB-COLLECTOR,212,64.0,2018-09-25,2018-09-25,2018-09-25,0.0803030303030303,37.79,100.0,1710,4.681724845995893,57.886342042755345,57.886342042755345,-42.113657957244655,-8.995329572446556,500.0
141595,SS-002521-PV1,906478,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,ANTIGUA BL,EDGE PARK WY,RIMVIEW WY,7,TIERRASANTA,CL 2 LANE SUB-COLLECTOR,208,64.0,2018-09-25,2018-09-25,2018-09-25,0.0787878787878787,74.32,100.0,1710,4.681724845995893,82.61567695961995,82.61567695961995,-17.384323040380053,-3.7132304038004764,500.0
141588,SS-002522-PV1,906479,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,ANTIGUA BL,RIMVIEW WY,OAKLEAF PT,7,TIERRASANTA,CL 2 LANE SUB-COLLECTOR,186,64.0,2018-09-25,2018-09-25,2018-09-25,0.0704545454545454,66.27,100.0,1710,4.681724845995893,77.16615201900237,77.16615201900237,-22.833847980997632,-4.8772298099762486,500.0
141596,SS-002523-PV1,906600,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,ANTIGUA BL,RIMPARK WY,APPLE TREE DR,7,TIERRASANTA,CL 2 LANE SUB-COLLECTOR,294,40.0,2018-09-25,2018-09-25,2018-09-25,0.0556818181818181,88.02,100.0,1710,4.681724845995893,91.89002375296911,91.89002375296911,-8.109976247030886,-1.7322624703087903,500.0
141597,SS-002524-PV1,906650,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,ANTIGUA BL,PARK CREST WY,RIMPARK WY,7,TIERRASANTA,CL 2 LANE SUB-COLLECTOR,223,40.0,2018-09-25,2018-09-25,2018-09-25,0.0422348484848484,94.08,100.0,1710,4.681724845995893,95.99239904988123,95.99239904988123,-4.007600950118771,-0.8560095011876498,500.0
141598,SS-002525-PV1,906677,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,ANTIGUA BL,GUINDA CT,PARK CREST WY,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,213,40.0,2018-09-25,2018-09-25,2018-09-25,0.040340909090909,88.45,100.0,1710,4.681724845995893,92.18111638954869,92.18111638954869,-7.818883610451309,-1.6700861045130648,500.0
141599,SS-002526-PV1,906694,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,ANTIGUA BL,APPLE TREE DR,GUINDA CT,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,184,40.0,2018-09-25,2018-09-25,2018-09-25,0.0348484848484848,78.0,100.0,1710,4.681724845995893,85.10688836104514,85.10688836104512,-14.893111638954878,-3.181116389548696,500.0
141601,SS-002554-PV1,912861,AC1502C,ASPHALT OVERLAY GROUP 1502 OPTION,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,John Lu,APPLE TREE DR,ANTIGUA BL,CAMTO VELASQUEZ,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,563,40.0,2018-09-25,2018-09-25,2018-09-25,0.1066287878787878,68.96,100.0,1710,4.681724845995893,78.98717339667458,78.98717339667458,-21.012826603325422,-4.488266033254159,500.0
141603,SS-000023-PV1,929549,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,01ST AV,HAWTHORN ST,IVY ST,3,UPTOWN,CL 2 LANE COLLECTOR,380,52.0,2018-09-26,2018-09-26,2018-09-26,0.1439393939393939,70.14,45.9,1709,4.678986995208761,62.299904988123515,62.299904988123515,16.399904988123517,3.505011876484561,1.4265286898299685
141613,SS-000024-PV1,929588,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,01ST AV,GRAPE ST,HAWTHORN ST,3,UPTOWN,CL 2 LANE SUB-COLLECTOR,384,52.0,2018-09-26,2018-09-26,2018-09-26,0.1454545454545454,58.11,92.34,1709,4.678986995208761,69.18122327790974,69.18122327790974,-23.158776722090266,-4.949527909738719,500.0
141608,SS-020559-PV1,912865,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,ONONDAGA AV,PIUTE PL,WILLAMETTE AV,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,1240,36.0,2018-09-26,2018-09-26,2018-09-26,0.2348484848484848,38.75,82.5,1709,4.678986995208761,52.90033650039588,52.90033650039588,-29.59966349960412,-6.326083729216153,500.0
141604,SS-009123-PV1,906620,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DERRICK DR,BELLVALE AV,WILTS PL,2,CLAIREMONT MESA,CL 2 LANE SUB-COLLECTOR,246,36.0,2018-09-26,2018-09-26,2018-09-26,0.046590909090909,100.0,64.28,1709,4.678986995208761,88.44685669041964,88.44685669041964,24.166856690419635,5.164976247030879,0.9680586629753203
141605,SS-009124-PV1,906672,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DERRICK DR,BOWDEN AV,BELLVALE AV,2,CLAIREMONT MESA,CL 2 LANE SUB-COLLECTOR,254,36.0,2018-09-26,2018-09-26,2018-09-26,0.0481060606060606,100.0,62.33,1709,4.678986995208761,87.81615597783056,87.81615597783056,25.486155977830563,5.446938836104514,0.9179467863413442
141606,SS-009125-PV1,906699,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DERRICK DR,CANOSA AV,BOWDEN AV,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR,184,36.0,2018-09-26,2018-09-26,2018-09-26,0.0348484848484848,100.0,72.14,1709,4.678986995208761,90.9890657165479,90.9890657165479,18.849065716547898,4.028450118764845,1.2411721263990827
141607,SS-009126-PV1,906760,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DERRICK DR,CHATEAU DR,CANOSA AV,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR,326,36.0,2018-09-26,2018-09-26,2018-09-26,0.0617424242424242,100.0,70.66,1709,4.678986995208761,90.51038004750593,90.51038004750593,19.850380047505936,4.242452494061758,1.1785635801458227
141609,SS-022478-PV1,906690,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,QUANTICO AV,BEGIN,WILLAMETTE AV,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,459,30.0,2018-09-26,2018-09-26,2018-09-26,0.0869318181818181,75.75,79.0,1709,4.678986995208761,76.80116785431512,76.80116785431512,-2.198832145684875,-0.46993764845605657,500.0
141610,SS-026564-PV1,907032,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,TOCH ST,TOLOWA ST,DONALD AV,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,605,36.0,2018-09-26,2018-09-26,2018-09-26,0.1145833333333333,62.78,78.53,1709,4.678986995208761,67.87412114014252,67.87412114014252,-10.65587885985748,-2.2773901425178145,500.0
141616,SS-019149-PV1,907000,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MT ABERNATHY AV,BALBOA ARMS DR,CHATEAU DR,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,434,70.0,2018-09-27,2018-09-27,2018-09-27,0.1643939393939393,99.5,78.78,1708,4.676249144421629,92.79019794140935,92.79019794140935,14.010197941409345,2.99603325415677,1.668873332117685
141617,SS-007216-PV1,906749,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CINDY ST,DONALD AV,MIAMI WY,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,344,30.0,2018-09-27,2018-09-27,2018-09-27,0.0651515151515151,51.27,81.76,1708,4.676249144421629,61.14364212193191,61.14364212193191,-20.616357878068094,-4.40873812351544,500.0
141614,SS-019403-PV1,906539,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MT LA PLATTA DR,BEGIN,MT LONGS DR,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,87,36.0,2018-09-27,2018-09-27,2018-09-27,0.0164772727272727,49.14,81.44,1708,4.676249144421629,59.599778305621534,59.599778305621534,-21.840221694378464,-4.670457244655582,500.0
141615,SS-019404-PV1,906554,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MT LA PLATTA DR,MT LONGS DR,MT LA PLATTA PL,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,825,36.0,2018-09-27,2018-09-27,2018-09-27,0.15625,54.85,87.2,1708,4.676249144421629,65.32596991290578,65.32596991290578,-21.874030087094226,-4.67768705463183,500.0
141618,SS-007215-PV1,906745,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CINDY ST,MIAMI WY,END,2,CLAIREMONT MESA,RES CUL DE SAC,92,30.0,2018-09-27,2018-09-27,2018-09-27,0.0174242424242424,64.0,76.31,1708,4.676249144421629,67.98637371338084,67.98637371338084,-8.32362628661916,-1.779979216152019,500.0
141619,SS-019401-PV1,906715,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MT LA PALMA DR,MT LONGS DR,MT LONGS DR,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,1241,36.0,2018-09-27,2018-09-27,2018-09-27,0.2350378787878787,34.7,87.27,1708,4.676249144421629,51.723855898653994,51.723855898654,-35.546144101345995,-7.601422209026127,500.0
141665,SS-028963-PV1,906451,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,WINNEBAGO AV,CHINOOK CT,CARIB CT,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,210,30.0,2018-09-28,2018-09-28,2018-09-28,0.0397727272727272,62.0,77.0,1707,4.673511293634497,66.86342042755345,66.86342042755345,-10.13657957244655,-2.168942992874108,500.0
141664,SS-028962-PV1,906405,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,WINNEBAGO AV,CARIB CT,CHICKASAW CT,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,510,30.0,2018-09-28,2018-09-28,2018-09-28,0.096590909090909,42.58,83.47,1707,4.673511293634497,55.83768408551069,55.83768408551069,-27.63231591448931,-5.912538598574822,500.0
141633,SS-009128-PV1,906919,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DERRICK DR,GENESEE AV,BALBOA ARMS DR,2,CLAIREMONT MESA,CL 2 LANE SUB-COLLECTOR,518,40.0,2018-09-28,2018-09-28,2018-09-28,0.0981060606060606,97.0,69.6,1707,4.673511293634497,88.11615201900237,88.11615201900237,18.516152019002377,3.9619358669833735,1.2620093226816946
141666,SS-006295-PV1,906406,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CARIB CT,WINNEBAGO AV,END,2,CLAIREMONT MESA,RES CUL DE SAC,138,30.0,2018-09-28,2018-09-28,2018-09-28,0.0261363636363636,52.0,80.62,1707,4.673511293634497,61.279406175771975,61.279406175771975,-19.34059382422803,-4.138343230403801,500.0
141632,SS-009127-PV1,906845,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DERRICK DR,BALBOA ARMS DR,CHATEAU DR,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR,478,40.0,2018-09-28,2018-09-28,2018-09-28,0.090530303030303,96.14,63.87,1707,4.673511293634497,85.67716152019003,85.67716152019003,21.80716152019003,4.666119358669835,1.0715542436156935
141647,SS-006959-PV1,907064,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CHARGER BL,BALBOA AV,BEADNELL WY,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,224,40.0,2018-09-28,2018-09-28,2018-09-28,0.0424242424242424,97.6,82.54,1707,4.673511293634497,92.71712589073634,92.71712589073634,10.177125890736335,2.177618764845604,2.296086018690469
141646,SS-006958-PV1,907031,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CHARGER BL,BEADNELL WY,BETTYHILL DR,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,253,40.0,2018-09-28,2018-09-28,2018-09-28,0.0479166666666666,97.5,92.91,1707,4.673511293634497,96.01179334916864,96.01179334916864,3.101793349168645,0.6636965558194772,7.533563277010556
141645,SS-006957-PV1,906990,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CHARGER BL,BETTYHILL DR,BOXFORD DR,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,226,40.0,2018-09-28,2018-09-28,2018-09-28,0.0428030303030303,97.5,90.74,1707,4.673511293634497,95.30821852731592,95.30821852731592,4.568218527315921,0.9774703087886,5.115244887792661
141644,SS-006956-PV1,906959,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CHARGER BL,BOXFORD DR,BAMBURGH DR,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,241,40.0,2018-09-28,2018-09-28,2018-09-28,0.0456439393939393,97.5,85.97,1707,4.673511293634497,93.76165083135392,93.76165083135392,7.79165083135392,1.6671941805225654,2.999050775496829
141643,SS-006955-PV1,906925,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CHARGER BL,BAMBURGH DR,BARNHURST DR,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,231,40.0,2018-09-28,2018-09-28,2018-09-28,0.04375,97.5,85.6,1707,4.673511293634497,93.6416864608076,93.64168646080759,8.041686460807597,1.7206947743467926,2.9058029782755
141642,SS-006954-PV1,906887,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CHARGER BL,BARNHURST DR,CANNINGTON DR,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,317,40.0,2018-09-28,2018-09-28,2018-09-28,0.0600378787878787,97.5,90.53,1707,4.673511293634497,95.24013064133017,95.24013064133017,4.710130641330167,1.0078355106888364,4.961127036080119
141648,SS-020558-PV1,906648,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,ONONDAGA AV,WILLAMETTE AV,CLAIREMONT MESA (FTG),2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,294,36.0,2018-09-28,2018-09-28,2018-09-28,0.0556818181818181,56.0,84.83,1707,4.673511293634497,65.34749406175771,65.34749406175771,-19.482505938242284,-4.168708432304039,500.0
141631,SS-009122-PV1,906544,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DERRICK DR,WILTS PL,DERRICK CT,2,CLAIREMONT MESA,CL 2 LANE SUB-COLLECTOR,270,36.0,2018-09-28,2018-09-28,2018-09-28,0.0511363636363636,100.0,79.76,1707,4.673511293634497,93.43762470308789,93.43762470308789,13.677624703087886,2.9266270783847985,1.7084513558042704
141625,SS-023959-PV1,906610,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SAMOSET AV,SAGINAW AV,KLEEFELD AV,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,1184,30.0,2018-09-28,2018-09-28,2018-09-28,0.2242424242424242,53.82,85.4,1707,4.673511293634497,64.05912114014252,64.05912114014252,-21.340878859857483,-4.566347980997625,500.0
141656,SS-023883-PV1,906616,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SAGINAW AV,TECUMSEH WY,MIAMI WY,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,191,36.0,2018-09-28,2018-09-28,2018-09-28,0.0361742424242424,66.0,97.6,1707,4.673511293634497,76.24560570071259,76.24560570071259,-21.354394299287407,-4.569239904988123,500.0
141668,SS-021101-PV1,906727,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,PAMELA CT,BEGIN,ROLFE RD,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,124,30.0,2018-09-28,2018-09-28,2018-09-28,0.0234848484848484,85.8,80.59,1707,4.673511293634497,84.11077197149643,84.11077197149643,3.52077197149643,0.7533461995249391,6.63705478723196
141655,SS-023882-PV1,906614,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SAGINAW AV,SAMOSET AV,TECUMSEH WY,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,269,36.0,2018-09-28,2018-09-28,2018-09-28,0.0509469696969696,64.81,96.4,1707,4.673511293634497,75.05236342042755,75.05236342042755,-21.347636579572452,-4.567793942992876,500.0
141641,SS-006914-PV1,906844,S1804,SLURRY SEAL GROUP 1804,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CHANDLER DR,MT ABERNATHY AV,CANNINGTON DR,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,1438,40.0,2018-09-28,2018-09-28,2018-09-28,0.2723484848484848,97.36,82.41,1707,4.673511293634497,92.51279097387173,92.51279097387173,10.102790973871734,2.1617131828978624,2.3129802970888584
